symbol,timestamp,open,high,low,close,volume,trade_count,vwap
DOGE/USD,2023-05-22 05:00:00+00:00,0.071596,0.074,0.0715,0.0734529405,2892824.02203042,1582.0,0.0728864261
DOGE/USD,2023-05-23 05:00:00+00:00,0.0734554405,0.3134176255,0.06352475,0.0713863,3288160.371366461,2266.0,0.0775148265
DOGE/USD,2023-05-24 05:00:00+00:00,0.0713886,0.071508,0.06873,0.0703251765,7705755.279322311,2025.0,0.0704889266
DOGE/USD,2023-05-25 05:00:00+00:00,0.0703399615,0.071132755,0.06997,0.070775417,4018946.917737702,649.0,0.0706293183
DOGE/USD,2023-05-26 05:00:00+00:00,0.070767417,0.0719,0.07044,0.0716043,5353052.487399618,874.0,0.0710118366
DOGE/USD,2023-05-27 05:00:00+00:00,0.0716,0.0735,0.0709,0.072856068,3514389.884571598,697.0,0.0723606726
DOGE/USD,2023-05-28 05:00:00+00:00,0.072835293,0.074010337,0.07197,0.07318244,4697163.322106973,1093.0,0.0731580536
DOGE/USD,2023-05-29 05:00:00+00:00,0.0732254,0.07355125,0.0721,0.072695376,2631042.36503597,2309.0,0.0729361451
DOGE/USD,2023-05-30 05:00:00+00:00,0.072704626,0.0735,0.071338675,0.071480705,4490233.476239652,912.0,0.0725145541
DOGE/USD,2023-05-31 05:00:00+00:00,0.071459,0.07197,0.07059,0.0713905155,6478218.615455516,941.0,0.0712736975
DOGE/USD,2023-06-01 05:00:00+00:00,0.0714054705,0.0722272,0.071,0.07202367,11162210.4333436,985.0,0.0717930915
DOGE/USD,2023-06-02 05:00:00+00:00,0.0720303145,0.07325,0.07159,0.072449315,2478708.111549122,615.0,0.0724635156
DOGE/USD,2023-06-03 05:00:00+00:00,0.0724596775,0.073,0.07229,0.07266776,2485226.286928681,437.0,0.0726938392
DOGE/USD,2023-06-04 05:00:00+00:00,0.072654755,0.07333,0.0713913255,0.07183,2732413.881478138,903.0,0.0724531407
DOGE/USD,2023-06-05 05:00:00+00:00,0.07181885,0.07195,0.06335,0.0669101,22381144.10580234,3509.0,0.0671160592
DOGE/USD,2023-06-06 05:00:00+00:00,0.06690805,0.07201375,0.06602,0.0707207,20101519.929999724,4051.0,0.0695424577
DOGE/USD,2023-06-07 05:00:00+00:00,0.0707125,0.07272,0.06670135,0.06781575,13065780.852601526,2529.0,0.0705647177
DOGE/USD,2023-06-08 05:00:00+00:00,0.06782005,0.070278,0.06621,0.06788425,8960461.146945009,2061.0,0.0672018459
DOGE/USD,2023-06-09 05:00:00+00:00,0.0678907,0.071158425,0.054259,0.06018385,34522167.41294622,9887.0,0.0668030447
DOGE/USD,2023-06-10 05:00:00+00:00,0.06019355,0.0666995,0.05869611,0.0619765,9758502.304392595,2660.0,0.0608551429
DOGE/USD,2023-06-11 05:00:00+00:00,0.061970525,0.0626098,0.05987255,0.06098395,7871220.353734124,2048.0,0.0617515363
DOGE/USD,2023-06-12 05:00:00+00:00,0.06099245,0.06705225,0.06043023,0.061808185,6518737.734913282,2000.0,0.0614439182
DOGE/USD,2023-06-13 05:00:00+00:00,0.06185639,0.06705225,0.0605168,0.061930265,4174721.072866914,691.0,0.0621581712
DOGE/USD,2023-06-14 05:00:00+00:00,0.06190607,0.06705225,0.05808,0.060127455,663790.174597672,98.0,0.0610367378
DOGE/USD,2023-06-15 05:00:00+00:00,0.06013015,0.0667445,0.05946577,0.061601865,50431.562267195,19.0,0.061235578
DOGE/USD,2023-06-16 05:00:00+00:00,0.061646755,0.067801,0.060725,0.062007,70391.984233909,17.0,0.0622265469
DOGE/USD,2023-06-17 05:00:00+00:00,0.062028,0.06298632,0.06119825,0.06192527,468931.257295168,22.0,0.0618591695
DOGE/USD,2023-06-18 05:00:00+00:00,0.0619149,0.065057,0.061111755,0.06204425,20272.088125949,12.0,0.0628517533
