symbol,date,open,close,volume
ETH/USD,2023-12-22,2260.9405,2290.7935,7.858454216
ETH/USD,2023-12-23,2291.8755,2286.2,10.334605464
ETH/USD,2023-12-24,2286.415,2286.327,6.479352427
ETH/USD,2023-12-25,2285.17,2235.66,3.524848024
ETH/USD,2023-12-26,2235.85,2226.55,50.78624175
ETH/USD,2023-12-27,2227.272,2390.66,42.799250227
ETH/USD,2023-12-28,2391.15,2359.115,41.274081752
ETH/USD,2023-12-29,2358.595,2306.974,27.171929196
ETH/USD,2023-12-30,2307.235,2280.7835,9.591677245
ETH/USD,2023-12-31,2281.0535,2274.785,5.280463154
ETH/USD,2024-01-01,2274.9615,2381.0665,176.411074325
ETH/USD,2024-01-02,2379.162,2377.666,22.437474624
ETH/USD,2024-01-03,2377.2755,2238.35,37.659165086
ETH/USD,2024-01-04,2239.408,2248.45,43.845162195
ETH/USD,2024-01-05,2249.05,2237.3,5.850631917
ETH/USD,2024-01-06,2236.912,2244.02,2.900402428
ETH/USD,2024-01-07,2244.0005,2195.35,1.310972022
ETH/USD,2024-01-08,2195.95,2309.351,16.717896556
ETH/USD,2024-01-09,2309.9815,2386.332,31.613600025
ETH/USD,2024-01-10,2388.05,2598.5855,78.581362457
ETH/USD,2024-01-11,2599.15,2608.3135,49.347160234
ETH/USD,2024-01-12,2609.6,2553.779,116.490519497
ETH/USD,2024-01-13,2549.735,2552.1625,25.974819823
ETH/USD,2024-01-14,2552.3835,2517.307,8.897632958
ETH/USD,2024-01-15,2516.884,2528.7975,7.167361079
ETH/USD,2024-01-16,2528.6355,2562.109,16.49943451
ETH/USD,2024-01-17,2561.3545,2526.9925,12.225468833
ETH/USD,2024-01-18,2527.86536443,2462.0345,45.539828272
ETH/USD,2024-01-19,2460.515,2477.7,17.894620076
ETH/USD,2024-01-20,2476.32,2472.165,3.609079173
ETH/USD,2024-01-21,2472.463787825,2424.46,31.162496196
ETH/USD,2024-01-22,2426.805,2345.63,15.70707621
ETH/USD,2024-01-23,2346.1875,2225.4885,39.712441235
ETH/USD,2024-01-24,2226.235,2210.115,18.227182355
ETH/USD,2024-01-25,2209.705,2219.6,7.386389506
ETH/USD,2024-01-26,2221.95,2262.736825,9.568675898
ETH/USD,2024-01-27,2263.895,2291.039,14.823252
ETH/USD,2024-01-28,2291.45,2264.411705,6.685364208
ETH/USD,2024-01-29,2265.436705,2305.157225,14.553045728
ETH/USD,2024-01-30,2305.339225,2337.5565,19.529483352
ETH/USD,2024-01-31,2337.6,2266.7,10.7832572
ETH/USD,2024-02-01,2267.18,2304.292,6.940404066
ETH/USD,2024-02-02,2303.625,2323.0515,16.093873385
ETH/USD,2024-02-03,2323.2965,2299.2325,10.685446521
ETH/USD,2024-02-04,2297.8245,2293.773,8.136502907
ETH/USD,2024-02-05,2292.805,2311.163,23.649374461
ETH/USD,2024-02-06,2310.9,2364.479,21.816430389
ETH/USD,2024-02-07,2364.02,2423.4,27.506977745
ETH/USD,2024-02-08,2421.62,2452.55,20.060137765
ETH/USD,2024-02-09,2452.67,2505.9,6.441141528
ETH/USD,2024-02-10,2504.75,2524.8,4.544173046
ETH/USD,2024-02-11,2524.817,2496.079,13.108250466
ETH/USD,2024-02-12,2496.1215,2651.85,71.433849452
ETH/USD,2024-02-13,2653.1235,2642.12,18.774275066
ETH/USD,2024-02-14,2643.36,2773.7245,47.410937011
ETH/USD,2024-02-15,2772.44,2843.531,7.431382974
ETH/USD,2024-02-16,2842.305,2786.3175,8.821677883
ETH/USD,2024-02-17,2787.005,2803.7,13.278503965
ETH/USD,2024-02-18,2807.507,2908.74,4.75724604
ETH/USD,2024-02-19,2909.99,2927.374,27.406619182
ETH/USD,2024-02-20,2926.25,2977.1695,16.115944202
ETH/USD,2024-02-21,2977.33,2933.5,6.576664624
ETH/USD,2024-02-22,2933.042,2958.7035,89.446423866
ETH/USD,2024-02-23,2957.46,2947.915,5.573222212
ETH/USD,2024-02-24,2948.91,3033.2,22.637056018
ETH/USD,2024-02-25,3032.3815,3106.675,14.779023484
ETH/USD,2024-02-26,3107.99,3222.62,14.529330041
ETH/USD,2024-02-27,3224.0225,3254.776,18.319202017
ETH/USD,2024-02-28,3256.267,3469.285,59.909809606
ETH/USD,2024-02-29,3466.35,3370.9425,46.120396408
ETH/USD,2024-03-01,3371.75,3424.357,20.217056263
ETH/USD,2024-03-02,3422.57,3425.05,20.155838346
ETH/USD,2024-03-03,3425.29,3468.4585,5.629652365
ETH/USD,2024-03-04,3470.2445,3718.814,41.509123727
ETH/USD,2024-03-05,3716.605,3772.5,55.717979465
ETH/USD,2024-03-06,3766.795,3756.8,31.604995921
ETH/USD,2024-03-07,3759.14,3893.5805,24.977740048
ETH/USD,2024-03-08,3889.27,3927.806,48.122089395
ETH/USD,2024-03-09,3928.385,3947.215,38.469339932
ETH/USD,2024-03-10,3944.969,3857.7685,6.636843905
ETH/USD,2024-03-11,3862.093,4037.525,65.9087627
ETH/USD,2024-03-12,4036.46,4043.761,58.93581387
ETH/USD,2024-03-13,4044.207,3958.0835,27.74977367
ETH/USD,2024-03-14,3960.679,3676.355,52.032408599
ETH/USD,2024-03-15,3668.855,3725.239,35.02395005
ETH/USD,2024-03-16,3726.749,3561.2,31.367586385
ETH/USD,2024-03-17,3556.38,3618.32,35.167463463
ETH/USD,2024-03-18,3609.791,3379.85,15.245461942
ETH/USD,2024-03-19,3383.911,3128.3835,63.258089079
ETH/USD,2024-03-20,3129.535,3491.343,40.490139266
ETH/USD,2024-03-21,3491.83,3512.9335,12.768559158
ETH/USD,2024-03-22,3508.7,3328.985,18.095962272
ETH/USD,2024-03-23,3329.38,3322.795,4.79855587
ETH/USD,2024-03-24,3323.0345,3488.14,5.098397758
ETH/USD,2024-03-25,3487.15,3639.288,72.731957814
ETH/USD,2024-03-26,3638.7125,3592.2375,41.462024565
ETH/USD,2024-03-27,3597.1955,3513.2,15.377017232
ETH/USD,2024-03-28,3514.1,3564.32,12.155773144
ETH/USD,2024-03-29,3566.0685,3508.3,12.544525683
ETH/USD,2024-03-30,3510.955,3543.53,1.507247489
ETH/USD,2024-03-31,3541.235,3601.931,8.80437262
ETH/USD,2024-04-01,3599.95,3367.889,64.180871895
ETH/USD,2024-04-02,3366.215,3318.765,16.17555971
ETH/USD,2024-04-03,3316.85,3287.408,14.756148172
ETH/USD,2024-04-04,3285.835,3298.354,13.656019035
ETH/USD,2024-04-05,3295.8675,3334.936,12.325443934
ETH/USD,2024-04-06,3332.98,3392.2675,4.0852559
ETH/USD,2024-04-07,3391.105,3415.2275,6.421379059
ETH/USD,2024-04-08,3417.73,3687.28,43.13468864
ETH/USD,2024-04-09,3691.0965,3522.69,33.743278728
ETH/USD,2024-04-10,3520.185,3560.764,20.854280365
ETH/USD,2024-04-11,3559.885,3548.845,13.837679854
ETH/USD,2024-04-12,3548.83,3257.39,43.537557086
ETH/USD,2024-04-13,3255.085,3045.0,76.49704584
ETH/USD,2024-04-14,3043.25,3141.33,15.74196778
ETH/USD,2024-04-15,3145.0485,3028.55,18.327531316
ETH/USD,2024-04-16,3024.97,3119.65,19.720567186
ETH/USD,2024-04-17,3109.45,3015.48,16.934418113
ETH/USD,2024-04-18,3015.2,3006.409,59.846592949
ETH/USD,2024-04-19,3012.75,3065.8125,14.531773908
ETH/USD,2024-04-20,3064.8345,3178.291,20.578377873
ETH/USD,2024-04-21,3181.4895,3196.933,5.778690474
ETH/USD,2024-04-22,3198.215,3177.245,23.094989802
ETH/USD,2024-04-23,3184.6435,3271.685,12.56522479
ETH/USD,2024-04-24,3273.5,3155.64,7.65728443
ETH/USD,2024-04-25,3152.4085,3133.085,12.02875602
ETH/USD,2024-04-26,3130.525,3122.945,17.029296247
ETH/USD,2024-04-27,3123.6205,3299.4735,6.540856669
ETH/USD,2024-04-28,3301.21,3201.32,18.42300481
ETH/USD,2024-04-29,3199.1,3169.54,16.574098705
ETH/USD,2024-04-30,3169.05,3002.645,36.834214268
ETH/USD,2024-05-01,3004.012,2919.5725,37.096014848
ETH/USD,2024-05-02,2917.59,3003.0,6.127416083
ETH/USD,2024-05-03,3002.72,3119.4465,15.994790619
ETH/USD,2024-05-04,3118.559,3089.6295,5.843518125
ETH/USD,2024-05-05,3089.673,3146.889,19.981259663
ETH/USD,2024-05-06,3148.75,3064.553,38.39132909
ETH/USD,2024-05-07,3062.896,3014.2,8.2445249
ETH/USD,2024-05-08,3008.718,2992.21,17.606697484
ETH/USD,2024-05-09,2994.0115,3031.165,6.729088591
ETH/USD,2024-05-10,3032.47,2912.325,26.96472543
ETH/USD,2024-05-11,2914.65,2928.45,6.166892307
ETH/USD,2024-05-12,2928.795,2884.074,2.153698936
ETH/USD,2024-05-13,2884.34,2935.425,8.250185597
ETH/USD,2024-05-14,2937.25,2903.7945,15.265140425
ETH/USD,2024-05-15,2904.1405,3008.305,56.545264271
ETH/USD,2024-05-16,3006.5,2947.9885,17.094121216
ETH/USD,2024-05-17,2948.075,3102.488,17.644141974
ETH/USD,2024-05-18,3101.4005,3124.008,18.361296622
ETH/USD,2024-05-19,3122.1,3122.9975,2.304991108
ETH/USD,2024-05-20,3124.565,3660.4865,62.094152401
ETH/USD,2024-05-21,3656.3145,3750.17,175.205485518
ETH/USD,2024-05-22,3753.215,3790.7,46.500714236
ETH/USD,2024-05-23,3784.645,3802.62,82.090152223
ETH/USD,2024-05-24,3806.0,3769.68,16.622358806
ETH/USD,2024-05-25,3767.0,3747.545,4.672512258
ETH/USD,2024-05-26,3746.2,3917.895,9.959566598
ETH/USD,2024-05-27,3920.32,3831.995,23.339568636
ETH/USD,2024-05-28,3835.72,3869.87,31.927542751
ETH/USD,2024-05-29,3867.744,3778.57,23.971133634
ETH/USD,2024-05-30,3780.9035,3762.6,19.751813803
ETH/USD,2024-05-31,3761.005,3780.81,10.20151729
ETH/USD,2024-06-01,3780.7465,3817.43,7.959338268
ETH/USD,2024-06-02,3819.691,3817.465,1.486966304
ETH/USD,2024-06-03,3817.531,3764.445,19.502728782
ETH/USD,2024-06-04,3762.3115,3810.16,22.207024923
ETH/USD,2024-06-05,3808.9975,3863.8825,15.789208205
ETH/USD,2024-06-06,3865.34,3816.3725,27.352128471
ETH/USD,2024-06-07,3815.4915,3680.833,70.006804253
ETH/USD,2024-06-08,3678.32,3675.95,2.684947612
ETH/USD,2024-06-09,3673.782,3691.15,7.456501247
ETH/USD,2024-06-10,3690.388,3564.3225,13.55040139
ETH/USD,2024-06-11,3564.2155,3520.6495,47.709459641
ETH/USD,2024-06-12,3520.32,3495.345,73.009308015
ETH/USD,2024-06-13,3497.1,3496.25,27.701744394
ETH/USD,2024-06-14,3497.7705,3508.1225,18.05063334
ETH/USD,2024-06-15,3509.1115,3551.81,26.827683977
ETH/USD,2024-06-16,3558.0165,3588.154,4.832119003
ETH/USD,2024-06-17,3587.889,3445.46,12.985580146
ETH/USD,2024-06-18,3444.63,3559.6465,15.156996841
ETH/USD,2024-06-19,3560.955,3568.005,11.8989633
ETH/USD,2024-06-20,3572.0,3515.26,33.986407233
ETH/USD,2024-06-21,3513.8495,3506.893,7.481912885
ETH/USD,2024-06-22,3505.6405,3513.2,1.792296559
ETH/USD,2024-06-23,3513.81,3407.5885,4.791952708
ETH/USD,2024-06-24,3405.435,3390.3905,121.506734369
ETH/USD,2024-06-25,3388.955,3388.9465,20.070760822
ETH/USD,2024-06-26,3389.706,3384.6,11.900900505
ETH/USD,2024-06-27,3385.115,3449.5385,17.11005531
ETH/USD,2024-06-28,3451.7785,3384.186,10.351945255
ETH/USD,2024-06-29,3384.503,3358.7875,7.562153708
ETH/USD,2024-06-30,3357.5205,3484.0215,6.889199299
ETH/USD,2024-07-01,3484.04,3454.3575,8.977776096
ETH/USD,2024-07-02,3452.03,3357.048,2.90035344
ETH/USD,2024-07-03,3356.6095,3235.855,22.304175078
ETH/USD,2024-07-04,3234.294,2865.912,63.553108703
ETH/USD,2024-07-05,2866.965,2962.75,24.883519653
ETH/USD,2024-07-06,2967.298,3029.16,20.378930595
ETH/USD,2024-07-07,3031.6,2913.27,35.963762338
ETH/USD,2024-07-08,2913.5685,3073.511,32.976351036
ETH/USD,2024-07-09,3071.325,3119.627,55.140816912
ETH/USD,2024-07-10,3118.125,3084.6465,40.112878642
ETH/USD,2024-07-11,3082.884,3083.985,23.527653411
ETH/USD,2024-07-12,3083.315,3117.2475,14.252277264
ETH/USD,2024-07-13,3115.605,3195.292,8.772512643
ETH/USD,2024-07-14,3195.65,3336.63,20.569607361
ETH/USD,2024-07-15,3340.05,3461.65,23.241828813
ETH/USD,2024-07-16,3462.255,3496.017,42.65092432
ETH/USD,2024-07-17,3500.8565,3418.299,41.232371903
ETH/USD,2024-07-18,3416.91,3424.325,32.817471366
ETH/USD,2024-07-19,3419.6335,3508.855,16.425836497
ETH/USD,2024-07-20,3507.599,3506.954,4.256965772
ETH/USD,2024-07-21,3505.34,3515.745,22.207753651
ETH/USD,2024-07-22,3517.1,3456.004,11.024795633
ETH/USD,2024-07-23,3458.244,3442.27,12.000197633
ETH/USD,2024-07-24,3442.43,3183.963,38.635577818
ETH/USD,2024-07-25,3180.1,3251.5905,111.863371266
ETH/USD,2024-07-26,3255.2,3255.854,26.354953826
ETH/USD,2024-07-27,3255.75,3217.55,17.694077537
ETH/USD,2024-07-28,3219.712,3341.65,11.327245171
ETH/USD,2024-07-29,3347.22,3313.4,39.023069981
ETH/USD,2024-07-30,3316.523,3278.913,4.192210299
ETH/USD,2024-07-31,3280.255,3145.8295,6.026628683
ETH/USD,2024-08-01,3137.4955,3164.1205,25.028140057
ETH/USD,2024-08-02,3159.325,2960.94,41.793361025
ETH/USD,2024-08-03,2963.46,2899.305,45.06990467
ETH/USD,2024-08-04,2901.255,2338.576,83.587256618
ETH/USD,2024-08-05,2332.2,2501.9835,201.500421007
ETH/USD,2024-08-06,2500.3085,2519.3,91.552056895
ETH/USD,2024-08-07,2520.555,2422.5555,80.775127362
ETH/USD,2024-08-08,2425.407,2661.15,142.32598718
ETH/USD,2024-08-09,2664.175,2601.935,32.352573402
ETH/USD,2024-08-10,2601.9165,2646.141,4.613349702
ETH/USD,2024-08-11,2645.45,2539.738,95.7099085
ETH/USD,2024-08-12,2541.15,2661.805,92.329731616
ETH/USD,2024-08-13,2660.2535,2722.9665,23.800924378
ETH/USD,2024-08-14,2719.3505,2653.0775,60.517313903
ETH/USD,2024-08-15,2653.7,2597.3415,41.898661619
ETH/USD,2024-08-16,2595.9445,2600.545,35.746274886
ETH/USD,2024-08-17,2600.79,2602.66,6.588934043
ETH/USD,2024-08-18,2606.5835,2635.4035,28.652570996
ETH/USD,2024-08-19,2635.2865,2666.155,37.928836661
ETH/USD,2024-08-20,2668.7755,2591.45,23.183808856
ETH/USD,2024-08-21,2593.733,2627.2265,63.749254731
ETH/USD,2024-08-22,2625.695,2638.339,17.961805873
ETH/USD,2024-08-23,2638.29,2748.215,36.661094579
ETH/USD,2024-08-24,2743.84,2769.72,40.222175894
ETH/USD,2024-08-25,2766.8085,2750.798,9.620628814
ETH/USD,2024-08-26,2750.85,2686.04,31.33282681
ETH/USD,2024-08-27,2687.5075,2471.565,76.497964906
ETH/USD,2024-08-28,2470.25,2525.2245,43.359718721
ETH/USD,2024-08-29,2524.18,2518.06,6.282688013
ETH/USD,2024-08-30,2517.5405,2528.473,24.355531355
ETH/USD,2024-08-31,2528.67,2486.5185,5.759916951
