symbol,timestamp,open,high,low,close,volume,trade_count,vwap
ETH/USD,2023-01-22 06:00:00+00:00,1627.09,1661.33,1607.19,1631.67,36955.733923426,41624.0,1633.3096927356
ETH/USD,2023-01-23 06:00:00+00:00,1631.67,1648.02,1586.09,1637.71,40737.213916523,46806.0,1627.4404715917
ETH/USD,2023-01-24 06:00:00+00:00,1637.54,1638.898689,1515.91,1549.35,51045.517510536,57563.0,1584.8342934686
ETH/USD,2023-01-25 06:00:00+00:00,1549.2,1640.0,1525.21,1619.45,57653.595325742,62696.0,1573.357298977
ETH/USD,2023-01-26 06:00:00+00:00,1619.71,1621.71,1553.49,1582.76,38745.065731664,45419.0,1593.9440512579
ETH/USD,2023-01-27 06:00:00+00:00,1582.31,1621.58,1562.8,1600.08,36912.230665601,40463.0,1592.5410766093
ETH/USD,2023-01-28 06:00:00+00:00,1599.83,1618.98,1556.74,1597.85,31364.489673253,44198.0,1586.3455626314
ETH/USD,2023-01-29 06:00:00+00:00,1598.1,1659.59,1588.81,1636.43,45505.918752093,46310.0,1628.9394204712
ETH/USD,2023-01-30 06:00:00+00:00,1636.41,1638.36,1541.89,1562.29,47255.789092571,49468.0,1579.9517859565
ETH/USD,2023-01-31 06:00:00+00:00,1562.29,1605.6,1561.72,1583.01,38362.162281422,40986.0,1583.2173978671
ETH/USD,2023-02-01 06:00:00+00:00,1582.94,1697.26,1557.95,1670.43,83340.459844259,77680.0,1626.2685477691
ETH/USD,2023-02-02 06:00:00+00:00,1670.11,1714.2,1627.32,1644.66,76622.820560893,74410.0,1667.5269419269
ETH/USD,2023-02-03 06:00:00+00:00,1644.54,1676.65,1598.0,1651.42,62081.269502973,63025.0,1654.5073414661
ETH/USD,2023-02-04 06:00:00+00:00,1651.65,1751.2,1645.55,1667.89,51895.787561171,54334.0,1671.7505433401
ETH/USD,2023-02-05 06:00:00+00:00,1667.9,1674.21,1610.28,1626.15404144,51294.606683883,53917.0,1639.0018363149
ETH/USD,2023-02-06 06:00:00+00:00,1682.6,1682.6,1593.0,1635.45,39632.773458983,39785.0,1633.6198463833
ETH/USD,2023-02-07 06:00:00+00:00,1635.17,1697.0,1624.35,1675.51,89839.567034764,85389.0,1654.292496115
ETH/USD,2023-02-08 06:00:00+00:00,1675.75,1754.1,1593.0,1628.23,89625.833800668,82929.0,1649.4649955541
ETH/USD,2023-02-09 06:00:00+00:00,1628.21,1711.8,1524.91,1542.26,97437.945381172,82611.0,1589.5397884529
ETH/USD,2023-02-10 06:00:00+00:00,1542.0,1555.34,1494.04,1518.09,82068.288001939,78527.0,1528.7502265141
ETH/USD,2023-02-11 06:00:00+00:00,1518.15,1543.43,1506.05,1534.06,38904.20383229,37680.0,1526.0973457542
ETH/USD,2023-02-12 06:00:00+00:00,1534.29,1548.5,1493.91,1519.4,90840.632805849,91480.0,1521.6916092682
ETH/USD,2023-02-13 06:00:00+00:00,1519.14,1526.46,1462.5,1502.88,103866.033970146,101978.0,1493.1252751798
ETH/USD,2023-02-14 06:00:00+00:00,1502.91,1568.79,1489.98,1550.67,95379.625507169,100796.0,1535.7155491052
ETH/USD,2023-02-15 06:00:00+00:00,1550.66,1712.11,1545.03,1693.03,100939.216075971,102356.0,1626.6934174624
ETH/USD,2023-02-16 06:00:00+00:00,1693.03,1740.88,1629.66,1655.98,49309.009527941,73892.0,1681.3735064565
ETH/USD,2023-02-17 06:00:00+00:00,1656.06,1721.17,1646.79,1697.82,50399.972945551,74521.0,1679.8168128674
ETH/USD,2023-02-18 06:00:00+00:00,1697.82,1712.86,1680.0,1702.53,32567.395130726,47047.0,1695.6316262457
ETH/USD,2023-02-19 06:00:00+00:00,1702.55,1726.19,1651.5,1690.04,68738.531033567,84808.0,1690.1515609061
ETH/USD,2023-02-20 06:00:00+00:00,1690.1,1719.42,1685.39,1698.17,38056.154884721,57474.0,1702.1068581248
ETH/USD,2023-02-21 06:00:00+00:00,1697.85,1714.66,1621.85,1642.75,69598.624568836,88633.0,1667.3983706043
ETH/USD,2023-02-22 06:00:00+00:00,1642.68,1678.76,1596.24,1664.97,79086.324665713,88966.0,1632.0712926188
ETH/USD,2023-02-23 06:00:00+00:00,1665.16,1673.33,1629.22,1645.73,55175.84878002,77000.0,1654.1399729636
ETH/USD,2023-02-24 06:00:00+00:00,1645.84,1657.68,1575.75,1595.89,76623.680671082,91648.0,1614.7633125324
ETH/USD,2023-02-25 06:00:00+00:00,1596.16,1608.07,1558.96,1599.36,37893.468237957,48798.0,1592.8539877276
ETH/USD,2023-02-26 06:00:00+00:00,1599.28,1651.14,1595.39,1634.07,50848.268401951,59083.0,1624.5294027123
ETH/USD,2023-02-27 06:00:00+00:00,1634.26,1664.92,1607.66,1626.89,69404.173426067,87336.0,1636.9358136743
ETH/USD,2023-02-28 06:00:00+00:00,1626.6,1661.45,1595.61,1650.68,66168.965706057,84574.0,1627.9530097965
ETH/USD,2023-03-01 06:00:00+00:00,1650.88,1677.95,1631.35,1644.59,65590.267731135,82199.0,1653.1380919721
ETH/USD,2023-03-02 06:00:00+00:00,1644.74,1658.0,1547.5,1567.09,88396.540763936,109219.0,1622.2749745008
ETH/USD,2023-03-03 06:00:00+00:00,1567.13,1580.53,1547.28,1567.04,74920.502278803,88419.0,1566.5854017997
ETH/USD,2023-03-04 06:00:00+00:00,1567.3,1588.4,1549.16,1570.22,43800.415759219,60778.0,1568.2610322478
ETH/USD,2023-03-05 06:00:00+00:00,1570.37,1578.5,1554.71,1560.39,54418.435028197,71804.0,1565.5308869427
ETH/USD,2023-03-06 06:00:00+00:00,1560.26,1583.85,1557.71,1574.05,58682.507428894,68398.0,1569.2620142346
ETH/USD,2023-03-07 06:00:00+00:00,1574.04,1574.32,1536.12,1551.0,90037.691713266,105926.0,1558.6440600386
ETH/USD,2023-03-08 06:00:00+00:00,1551.1,1565.47,1524.25,1537.24,83269.963745462,93699.0,1548.9689864276
ETH/USD,2023-03-09 06:00:00+00:00,1537.36,1550.4165,1408.61,1420.29,113090.958878933,141432.0,1470.2495004422
ETH/USD,2023-03-10 06:00:00+00:00,1420.25,1489.44,1369.8,1465.601605,157322.401571061,197346.0,1414.3719686923
ETH/USD,2023-03-11 06:00:00+00:00,1465.76,1494.5,1417.25,1475.96125157,59664.54876932,66842.0,1456.8988411787
ETH/USD,2023-03-12 06:00:00+00:00,1476.56,1635.0,1459.06,1600.02331,51754.375945972,82265.0,1547.268556427
ETH/USD,2023-03-13 05:00:00+00:00,1599.77736319,1700.1581125,1569.69,1683.34,53371.798460812,76737.0,1643.9111130499
ETH/USD,2023-03-14 05:00:00+00:00,1683.61,1781.13,1662.95,1710.64785765,89552.970784242,103193.0,1717.9123935667
ETH/USD,2023-03-15 05:00:00+00:00,1710.31,1746.62475,1614.24,1646.102918315,120135.916816566,136814.0,1659.344549519
ETH/USD,2023-03-16 05:00:00+00:00,1645.97,1730.0,1641.36,1704.897136,78992.459481654,93298.0,1670.3839444467
ETH/USD,2023-03-17 05:00:00+00:00,1704.114360595,1835.35724,1697.37,1810.12115,62764.659145834,83689.0,1751.2010729572
ETH/USD,2023-03-18 05:00:00+00:00,1810.57,2419.6,1752.1,1783.875,47943.386757887,65318.0,1794.6665229652
ETH/USD,2023-03-19 05:00:00+00:00,1783.71,1870.53645,1743.2,1759.0049711,69549.761730928,81418.0,1795.4821947984
ETH/USD,2023-03-20 05:00:00+00:00,1758.69915,1870.11,1728.4,1756.437940535,80190.179150404,82141.0,1767.9015326802
ETH/USD,2023-03-21 05:00:00+00:00,1756.05,1840.289,1723.66,1806.9845,78789.26993549,85367.0,1795.2278740419
ETH/USD,2023-03-22 05:00:00+00:00,1807.16,1823.11,1714.71,1736.54892028,113109.305785739,144092.0,1766.967588351
ETH/USD,2023-03-23 05:00:00+00:00,1736.82,1858.66,1735.55,1808.001255,95513.849046333,113834.0,1799.2090697826
