symbol,date,open,close,volume
BTC/USD,2023-08-01,28855.49538118,29661.684474645,1.652534254
BTC/USD,2023-08-02,29654.129571,29114.44555,2.34505246
BTC/USD,2023-08-03,29117.70265329,29185.801370945,0.096099942
BTC/USD,2023-08-04,29185.801370945,29018.82687595,0.217930268
BTC/USD,2023-08-05,29012.282466,29045.2853705,0.097313284
BTC/USD,2023-08-06,29046.54605,29136.319035,0.113366619
BTC/USD,2023-08-07,29131.6111725,29187.63972,2.144573947
BTC/USD,2023-08-08,29180.9199,29742.748803,1.331946224
BTC/USD,2023-08-09,29747.776682,29515.61051206,0.863070989
BTC/USD,2023-08-10,29517.7155,29375.637461835,0.245970939
BTC/USD,2023-08-11,29375.251240705,29396.64036,0.441613205
BTC/USD,2023-08-12,29388.129949,29369.001,0.042660519
BTC/USD,2023-08-13,29374.040770545,29381.81588,0.15786149
BTC/USD,2023-08-14,29380.698,29341.6149308395,0.587283823
BTC/USD,2023-08-15,29346.7867252395,29187.9359293,1.142521342
BTC/USD,2023-08-16,29182.1651,28614.713778,1.17686248
BTC/USD,2023-08-17,28610.144547025,26264.361548495,9.704489025
BTC/USD,2023-08-18,26254.5265,25977.763,3.729138733
BTC/USD,2023-08-19,25984.06694,26115.145,1.075731104
BTC/USD,2023-08-20,26102.137,26056.2,0.656650046
BTC/USD,2023-08-21,26053.6935,26009.4185,1.927048348
BTC/USD,2023-08-22,26012.08,26042.399,4.265630649
BTC/USD,2023-08-23,26041.8835,26448.935,3.257675463
BTC/USD,2023-08-24,26452.36,26019.89,1.941513775
BTC/USD,2023-08-25,26017.478,26059.72,1.257719568
BTC/USD,2023-08-26,26042.84,26022.1685,0.26476534
BTC/USD,2023-08-27,26025.635,26010.765,0.486811616
BTC/USD,2023-08-28,26006.1,26032.6905,2.111866629
BTC/USD,2023-08-29,26062.415,27436.6925,7.212835893
BTC/USD,2023-08-30,27450.67,27247.2685,4.661561567
BTC/USD,2023-08-31,27252.955,26033.085,2.105294622
BTC/USD,2023-09-01,26019.87,25767.95,2.753695132
BTC/USD,2023-09-02,25767.85,25871.41,4.287266231
BTC/USD,2023-09-03,25875.565,25975.116,5.363935404
BTC/USD,2023-09-04,25985.12,25688.05,3.871083561
BTC/USD,2023-09-05,25689.65,25745.93,6.682910947
BTC/USD,2023-09-06,25748.68,25803.645,1.395382963
BTC/USD,2023-09-07,25800.806,26309.161,1.468325265
BTC/USD,2023-09-08,26338.88,25861.055,1.261568748
BTC/USD,2023-09-09,25862.37,25829.9685,1.086324754
BTC/USD,2023-09-10,25826.91,25766.3,0.722589743
BTC/USD,2023-09-11,25767.6125,25751.1,2.049685558
BTC/USD,2023-09-12,25742.925,25917.26,2.095026917
BTC/USD,2023-09-13,25919.11,26213.956,0.98363347
BTC/USD,2023-09-14,26205.45,26649.95,1.668892689
BTC/USD,2023-09-15,26649.75,26563.0595,1.881929461
BTC/USD,2023-09-16,26560.039,26562.576,1.932679362
BTC/USD,2023-09-17,26564.9365,26631.7685,0.454155081
BTC/USD,2023-09-18,26635.824,26853.825,4.354636295
BTC/USD,2023-09-19,26857.91,27084.11,2.545635085
BTC/USD,2023-09-20,27073.52,27091.783,0.720201495
BTC/USD,2023-09-21,27098.49,26646.789,0.992430615
BTC/USD,2023-09-22,26648.87,26547.1485,0.41746901
BTC/USD,2023-09-23,26545.183,26569.8,0.452565571
BTC/USD,2023-09-24,26573.85,26142.75,0.570693714
BTC/USD,2023-09-25,26130.05,26335.55,1.875563824
BTC/USD,2023-09-26,26335.4035,26231.4,7.226201613
BTC/USD,2023-09-27,26233.731,26421.645,3.408034133
BTC/USD,2023-09-28,26423.091,26969.955,1.332704769
BTC/USD,2023-09-29,26972.075,26926.785,0.636731661
BTC/USD,2023-09-30,26924.0935,27049.385,1.38226701
BTC/USD,2023-10-01,27050.96,28072.53,1.107144746
BTC/USD,2023-10-02,28070.23,27633.665,1.400474311
BTC/USD,2023-10-03,27629.5695,27386.639,0.798294898
BTC/USD,2023-10-04,27386.198,27699.144,0.861763646
BTC/USD,2023-10-05,27701.965,27533.952,1.657899797
BTC/USD,2023-10-06,27524.6525,27929.25,1.630867168
BTC/USD,2023-10-07,27924.365,27951.1095,0.248988946
BTC/USD,2023-10-08,27957.89,27943.19,0.382764847
BTC/USD,2023-10-09,27947.95,27609.457,0.595855225
BTC/USD,2023-10-10,27608.92,27125.933,1.362050436
BTC/USD,2023-10-11,27124.6655,26814.499,1.048099727
BTC/USD,2023-10-12,26814.13,26794.97,2.489643152
BTC/USD,2023-10-13,26800.8025,26907.783,0.448728018
BTC/USD,2023-10-14,26912.075,26884.967,0.432458787
BTC/USD,2023-10-15,26880.461,27263.29,0.394121718
BTC/USD,2023-10-16,27263.5155,28198.33,5.147397218
BTC/USD,2023-10-17,28199.175,28731.8835,0.493416435
BTC/USD,2023-10-18,28757.648,28291.2155,0.667324257
BTC/USD,2023-10-19,28292.3465,29329.21,0.473733659
BTC/USD,2023-10-20,29340.3625,29563.0595,3.297854421
BTC/USD,2023-10-21,29561.3465,29969.0615,1.690812587
BTC/USD,2023-10-22,29975.2285,30693.226,2.688417999
BTC/USD,2023-10-23,30669.0095,34427.39,12.128474871
BTC/USD,2023-10-24,34406.5415,34191.685,5.768479094
BTC/USD,2023-10-25,34203.385,34701.289,4.380482338
BTC/USD,2023-10-26,34721.05,34109.1,2.132759662
BTC/USD,2023-10-27,34113.5,34088.6765,1.593084739
BTC/USD,2023-10-28,34106.815,34025.3665,0.445108843
BTC/USD,2023-10-29,34009.63,34321.405,2.747141431
BTC/USD,2023-10-30,34335.438,34243.43,5.140191813
BTC/USD,2023-10-31,34250.965,34444.9,0.820919023
BTC/USD,2023-11-01,34441.4675,35484.835,2.219523553
BTC/USD,2023-11-02,35486.35,34386.025,1.71640219
BTC/USD,2023-11-03,34425.75,34691.744,2.231631393
BTC/USD,2023-11-04,34679.64,35181.957,2.14535956
BTC/USD,2023-11-05,35173.85,34845.675,1.200081953
BTC/USD,2023-11-06,34845.0055,34913.7825,2.361255495
BTC/USD,2023-11-07,34922.551,35276.515,2.244194739
BTC/USD,2023-11-08,35270.4105,36589.7905,1.750212472
BTC/USD,2023-11-09,36605.9485,36768.015,4.86046203
BTC/USD,2023-11-10,36753.6635,37106.4445,1.20648591
BTC/USD,2023-11-11,37105.775,37096.9415,0.343177039
BTC/USD,2023-11-12,37117.47,36947.728,0.697515177
BTC/USD,2023-11-13,36935.008,36641.4755,1.851182669
BTC/USD,2023-11-14,36634.0005,35620.4765,2.465057711
BTC/USD,2023-11-15,35613.21,37466.8835,3.231529536
BTC/USD,2023-11-16,37478.7,36345.5875,3.444949135
BTC/USD,2023-11-17,36369.466,36360.625,0.715246892
BTC/USD,2023-11-18,36348.115,36534.1305,0.076864309
BTC/USD,2023-11-19,36544.802,37156.3755,0.07318771
BTC/USD,2023-11-20,37157.445,37375.538,2.897300088
BTC/USD,2023-11-21,37377.015,36372.6,4.846137157
BTC/USD,2023-11-22,36393.748,37346.01,2.559339322
BTC/USD,2023-11-23,37335.84,37440.758,0.966737279
BTC/USD,2023-11-24,37434.076,37829.915,4.317170074
BTC/USD,2023-11-25,37843.39,37803.85,1.350437264
BTC/USD,2023-11-26,37805.8,37315.11,2.52172165
BTC/USD,2023-11-27,37323.8355,36933.525,1.507728633
BTC/USD,2023-11-28,36901.035,38056.5515,2.416483534
BTC/USD,2023-11-29,38053.85,37895.439,10.206069493
BTC/USD,2023-11-30,37894.065,38153.885,1.359182186
BTC/USD,2023-12-01,38116.2815,38768.4165,3.718735367
BTC/USD,2023-12-02,38756.324,39434.945,0.847861433
BTC/USD,2023-12-03,39430.86,41522.473,2.341953486
BTC/USD,2023-12-04,41520.945142,41901.1625,4.533652599
BTC/USD,2023-12-05,41902.175,43658.329,5.242800366
BTC/USD,2023-12-06,43663.7,43991.775,4.391060491
BTC/USD,2023-12-07,44017.55,43431.125,3.412174559
BTC/USD,2023-12-08,43421.6085,44295.3025,2.227009921
BTC/USD,2023-12-09,44300.2855,43895.5735,1.255168942
BTC/USD,2023-12-10,43896.81,42027.158,3.360317523
BTC/USD,2023-12-11,42041.86,41547.545,3.683902044
BTC/USD,2023-12-12,41536.59,41002.75,1.771731833
BTC/USD,2023-12-13,40993.394,42809.2855,1.704485831
BTC/USD,2023-12-14,42803.065,42602.8655,4.331700334
BTC/USD,2023-12-15,42619.41,42229.51,1.090353289
